tweet_id,timestamp,text,expanded_url,rating,retweet_count,favorite_count,jpg_url,p,p_conf,p_dog,p_try_number
890006608113172480,2017-07-26 00:31:25 +0000,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,https://twitter.com/dog_rates/status/890006608113172480/photo/1,1.3,7173,30084,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Pomeranian,0.0138835,True,2
890006608113172480,2017-07-26 00:31:25 +0000,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,https://twitter.com/dog_rates/status/890006608113172480/photo/1,1.3,7173,30084,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Chow,0.00816748,True,3
889880896479866881,2017-07-25 16:11:53 +0000,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://twitter.com/dog_rates/status/889880896479866881/photo/1,1.3,4869,27281,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,French Bulldog,0.377417,True,1
889880896479866881,2017-07-25 16:11:53 +0000,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://twitter.com/dog_rates/status/889880896479866881/photo/1,1.3,4869,27281,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,Labrador Retriever,0.151317,True,2
889880896479866881,2017-07-25 16:11:53 +0000,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://twitter.com/dog_rates/status/889880896479866881/photo/1,1.3,4869,27281,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,Muzzle,0.0829811,False,3
889665388333682689,2017-07-25 01:55:32 +0000,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,1.3,9829,47211,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Pembroke,0.966327,True,1
889665388333682689,2017-07-25 01:55:32 +0000,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,1.3,9829,47211,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Cardigan,0.0273557,True,2
889665388333682689,2017-07-25 01:55:32 +0000,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,1.3,9829,47211,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Basenji,0.00463323,True,3
889638837579907072,2017-07-25 00:10:02 +0000,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,https://twitter.com/dog_rates/status/889638837579907072/photo/1,1.2,4436,26641,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,French Bulldog,0.99165,True,1
889638837579907072,2017-07-25 00:10:02 +0000,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,https://twitter.com/dog_rates/status/889638837579907072/photo/1,1.2,4436,26641,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,Boxer,0.00212864,True,2
889638837579907072,2017-07-25 00:10:02 +0000,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,https://twitter.com/dog_rates/status/889638837579907072/photo/1,1.2,4436,26641,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,Staffordshire Bullterrier,0.00149818,True,3
889531135344209921,2017-07-24 17:02:04 +0000,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,1.3,2199,14835,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,Golden Retriever,0.953442,True,1
889531135344209921,2017-07-24 17:02:04 +0000,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,1.3,2199,14835,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,Labrador Retriever,0.0138341,True,2
889531135344209921,2017-07-24 17:02:04 +0000,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,1.3,2199,14835,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,Redbone,0.00795775,True,3
889278841981685760,2017-07-24 00:19:32 +0000,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,1.3,5254,24773,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,Whippet,0.626152,True,1
889278841981685760,2017-07-24 00:19:32 +0000,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,1.3,5254,24773,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,Borzoi,0.194742,True,2
889278841981685760,2017-07-24 00:19:32 +0000,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,1.3,5254,24773,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,Saluki,0.0273507,True,3
888917238123831296,2017-07-23 00:22:39 +0000,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://twitter.com/dog_rates/status/888917238123831296/photo/1,1.2,4402,28576,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,Golden Retriever,0.714719,True,1
888917238123831296,2017-07-23 00:22:39 +0000,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://twitter.com/dog_rates/status/888917238123831296/photo/1,1.2,4402,28576,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,Tibetan Mastiff,0.120184,True,2
888917238123831296,2017-07-23 00:22:39 +0000,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://twitter.com/dog_rates/status/888917238123831296/photo/1,1.2,4402,28576,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,Labrador Retriever,0.105506,True,3
888804989199671297,2017-07-22 16:56:37 +0000,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,https://twitter.com/dog_rates/status/888804989199671297/photo/1,1.3,4194,25085,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,Golden Retriever,0.46976,True,1
888804989199671297,2017-07-22 16:56:37 +0000,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,https://twitter.com/dog_rates/status/888804989199671297/photo/1,1.3,4194,25085,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,Labrador Retriever,0.184172,True,2
888804989199671297,2017-07-22 16:56:37 +0000,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,https://twitter.com/dog_rates/status/888804989199671297/photo/1,1.3,4194,25085,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,English Setter,0.0734817,True,3
888554962724278272,2017-07-22 00:23:06 +0000,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,https://twitter.com/dog_rates/status/888554962724278272/photo/1,1.3,3472,19449,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,Siberian Husky,0.700377,True,1
888554962724278272,2017-07-22 00:23:06 +0000,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,https://twitter.com/dog_rates/status/888554962724278272/photo/1,1.3,3472,19449,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,Eskimo Dog,0.166511,True,2
888554962724278272,2017-07-22 00:23:06 +0000,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,https://twitter.com/dog_rates/status/888554962724278272/photo/1,1.3,3472,19449,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,Malamute,0.111411,True,3
888078434458587136,2017-07-20 16:49:33 +0000,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,https://twitter.com/dog_rates/status/888078434458587136/photo/1,1.2,3415,21347,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,French Bulldog,0.995026,True,1
888078434458587136,2017-07-20 16:49:33 +0000,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,https://twitter.com/dog_rates/status/888078434458587136/photo/1,1.2,3415,21347,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,Pug,0.000931908,True,2
888078434458587136,2017-07-20 16:49:33 +0000,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,https://twitter.com/dog_rates/status/888078434458587136/photo/1,1.2,3415,21347,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,Bull Mastiff,0.000903211,True,3
887705289381826560,2017-07-19 16:06:48 +0000,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,1.3,5275,29612,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,Basset,0.821664,True,1
887705289381826560,2017-07-19 16:06:48 +0000,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,1.3,5275,29612,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,Redbone,0.0875815,True,2
887705289381826560,2017-07-19 16:06:48 +0000,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,1.3,5275,29612,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,Weimaraner,0.026236400000000003,True,3
887473957103951883,2017-07-19 00:47:34 +0000,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,https://twitter.com/dog_rates/status/887473957103951883/photo/1,1.3,17777,67754,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,Pembroke,0.809197,True,1
887473957103951883,2017-07-19 00:47:34 +0000,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,https://twitter.com/dog_rates/status/887473957103951883/photo/1,1.3,17777,67754,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,Rhodesian Ridgeback,0.05495,True,2
887473957103951883,2017-07-19 00:47:34 +0000,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,https://twitter.com/dog_rates/status/887473957103951883/photo/1,1.3,17777,67754,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,Beagle,0.0389148,True,3
887343217045368832,2017-07-18 16:08:03 +0000,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://twitter.com/dog_rates/status/887343217045368832/video/1,1.3,10176,33067,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,Mexican Hairless,0.330741,True,1
887343217045368832,2017-07-18 16:08:03 +0000,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://twitter.com/dog_rates/status/887343217045368832/video/1,1.3,10176,33067,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,Sea Lion,0.275645,False,2
887343217045368832,2017-07-18 16:08:03 +0000,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://twitter.com/dog_rates/status/887343217045368832/video/1,1.3,10176,33067,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,Weimaraner,0.134203,True,3
887101392804085760,2017-07-18 00:07:08 +0000,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,https://twitter.com/dog_rates/status/887101392804085760/photo/1,1.2,5837,30001,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,Samoyed,0.733942,True,1
887101392804085760,2017-07-18 00:07:08 +0000,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,https://twitter.com/dog_rates/status/887101392804085760/photo/1,1.2,5837,30001,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,Eskimo Dog,0.0350295,True,2
887101392804085760,2017-07-18 00:07:08 +0000,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,https://twitter.com/dog_rates/status/887101392804085760/photo/1,1.2,5837,30001,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,Staffordshire Bullterrier,0.029704700000000007,True,3
886983233522544640,2017-07-17 16:17:36 +0000,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,https://twitter.com/dog_rates/status/886983233522544640/photo/1,1.3,7602,34495,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,Chihuahua,0.793469,True,1
886983233522544640,2017-07-17 16:17:36 +0000,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,https://twitter.com/dog_rates/status/886983233522544640/photo/1,1.3,7602,34495,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,Toy Terrier,0.143528,True,2
886983233522544640,2017-07-17 16:17:36 +0000,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,https://twitter.com/dog_rates/status/886983233522544640/photo/1,1.3,7602,34495,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,Can Opener,0.0322529,False,3
886736880519319552,2017-07-16 23:58:41 +0000,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",https://www.gofundme.com/mingusneedsus,1.3,3211,11833,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,Kuvasz,0.309706,True,1
886736880519319552,2017-07-16 23:58:41 +0000,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",https://www.gofundme.com/mingusneedsus,1.3,3211,11833,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,Great Pyrenees,0.186136,True,2
886736880519319552,2017-07-16 23:58:41 +0000,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",https://www.gofundme.com/mingusneedsus,1.3,3211,11833,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,Dandie Dinmont,0.08634630000000001,True,3
886366144734445568,2017-07-15 23:25:31 +0000,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,https://twitter.com/dog_rates/status/886366144734445568/photo/1,1.2,3131,20791,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,French Bulldog,0.999201,True,1
886366144734445568,2017-07-15 23:25:31 +0000,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,https://twitter.com/dog_rates/status/886366144734445568/photo/1,1.2,3131,20791,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,Chihuahua,0.000361178,True,2
886366144734445568,2017-07-15 23:25:31 +0000,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,https://twitter.com/dog_rates/status/886366144734445568/photo/1,1.2,3131,20791,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,Boston Bull,7.55616e-05,True,3
886258384151887873,2017-07-15 16:17:19 +0000,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://twitter.com/dog_rates/status/886258384151887873/photo/1,1.3,6148,27468,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,Pug,0.943575,True,1
886258384151887873,2017-07-15 16:17:19 +0000,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://twitter.com/dog_rates/status/886258384151887873/photo/1,1.3,6148,27468,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,Shower Cap,0.0252856,False,2
886258384151887873,2017-07-15 16:17:19 +0000,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://twitter.com/dog_rates/status/886258384151887873/photo/1,1.3,6148,27468,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,Siamese Cat,0.00284892,False,3
